zipcode,city,county_name,rent_amount
32796,Titusville,Brevard County,1693.6666666666667
70714,Baker,East Baton Rouge Parish,941.9444444444443
12477,Saugerities,Ulster County,1950.0
02129,Boston,Suffolk County,3171.9600877192984
54017,New Richmond,Saint Croix County,1571.25
44055,Lorain,Lorain County,1153.2222222222224
17512,Columbia,Lancaster County,1282.2222222222224
33603,Tampa,Hillsborough County,2039.1545787545783
32080,Saint Augustine,Saint Johns County,2250.1666666666665
74107,Tulsa,Tulsa County,1173.3333333333333
91602,Los Angeles,Los Angeles County,2691.633333333333
73115,Del City,Oklahoma County,1150.8083333333334
28805,Asheville,Buncombe County,2026.1111111111115
85139,Maricopa,Pinal County,1870.9166666666667
49001,Kalamazoo,Kalamazoo County,1161.4722222222222
04072,Saco,York County,1838.8888888888887
53589,Stoughton,Dane County,1236.25
67226,Wichita,Sedgwick County,1605.2777777777776
34275,Nokomis,Sarasota County,2079.3492063492063
67211,Wichita,Sedgwick County,903.5555555555557
76177,,Tarrant County,1649.5754229323309
83716,Boise,Ada County,2239.8727272727274
72211,Little Rock,Pulaski County,1552.6666666666667
94564,Pinole,Contra Costa County,3177.5
37216,Nashville,Davidson County,2133.5925925925926
48094,Washington,Macomb County,1601.0
15132,McKeesport,Allegheny County,921.6666666666666
36693,Mobile,Mobile County,1554.1666666666667
73018,Chickasha,Grady County,1025.0
29170,Springdale,Lexington County,1419.8333333333333
32966,Vero Beach,Indian River County,2275.0
45406,Dayton,Montgomery County,948.5714285714286
08052,Maple Shade Township,Burlington County,1750.0
35756,Madison,Limestone County,1864.15
01749,Hudson,Middlesex County,2150.0
85715,Tucson,Pima County,1698.9666666666665
85028,Phoenix,Maricopa County,2914.833333333333
06518,Hamden,New Haven County,2675.543771043772
24503,Lynchburg,Lynchburg City,1056.25
90254,Hermosa Beach,Los Angeles County,4422.020202020202
61104,Rockford,Winnebago County,933.888888888889
33549,Lutz,Hillsborough County,2210.9999999999995
80215,Lakewood,Jefferson County,1898.4410774410771
06488,Southbury,New Haven County,2300.0
34691,Holiday,Pasco County,1794.7251082251084
83204,Pocatello,Bannock County,1057.611111111111
37932,Knoxville,Knox County,2312.7361111111118
90048,Los Angeles,Los Angeles County,3940.0927741466953
15106,Carnegie,Allegheny County,1086.6944444444446
34117,Naples,Collier County,3134.5
74135,Tulsa,Tulsa County,1568.3333333333333
94127,San Francisco,San Francisco County,5160.555555555556
47129,Clarksville,Clark County,775.0
32541,Destin,Okaloosa County,2092.3475783475783
76104,Fort Worth,Tarrant County,1556.3298806479113
63112,Saint Louis,Saint Louis City,1213.3724310776945
76120,Fort Worth,Tarrant County,1458.861952861953
08837,Edison,Middlesex County,2352.5
80218,Denver,Denver County,1634.6896656534957
07029,Harrison,Hudson County,2495.236601307189
73008,Bethany,Oklahoma County,1227.9444444444443
10037,New York,New York County,2448.111111111111
32081,Ponte Vedra,Saint Johns County,2622.8703703703704
10543,Mamaroneck,Westchester County,3758.3333333333335
33912,Fort Myers,Lee County,2179.027777777778
34234,Sarasota,Sarasota County,2257.373015873016
63034,Florissant,Saint Louis County,1963.611111111111
33181,North Miami,Miami-Dade County,2651.974358974359
77302,Conroe,Montgomery County,1844.0
80002,Arvada,Jefferson County,2199.599074074074
28712,Brevard,Transylvania County,2000.0
53147,Lake Geneva,Walworth County,2200.0
91902,Bonita,San Diego County,3567.166666666667
34695,Safety Harbor,Pinellas County,2700.972222222222
05403,South Burlington,Chittenden County,2975.0
60466,Park Forest,Cook County,1694.6666666666667
80465,Morrison,Jefferson County,2389.0
33635,Town 'n' Country,Hillsborough County,2382.0
07506,Hawthorne,Passaic County,2400.0
86303,Prescott,Yavapai County,1660.486111111111
14420,Brockport,Monroe County,1269.7222222222224
73036,El Reno,Canadian County,1231.111111111111
23294,Henrico,Henrico County,1541.5370370370372
92808,Anaheim,Orange County,3093.8611111111118
94563,Orinda,Contra Costa County,5606.38888888889
55130,Saint Paul,Ramsey County,1375.0
60805,Evergreen Park,Cook County,2385.0
02459,Newton,Middlesex County,3950.0
18067,Northampton,Northampton County,1425.0
84098,Park City,Summit County,3762.855158730159
27596,Youngsville,Franklin County,2086.6666666666665
19061,Marcus Hook,Delaware County,1713.3333333333333
82070,Laramie,Albany County,1091.5833333333333
13903,Binghamton,Broome County,1150.0
85310,Phoenix,Maricopa County,2414.861111111111
78620,Dripping Springs,Hays County,2357.083333333333
56537,Fergus Falls,Otter Tail County,821.6666666666666
77048,Houston,Harris County,1724.1666666666667
84054,North Salt Lake,Davis County,1722.8027389277388
50009,Altoona,Polk County,1679.6666666666667
79415,Lubbock,Lubbock County,900.5833333333334
19428,Conshohocken,Montgomery County,2363.1828703703704
06107,West Hartford,Hartford County,2215.277777777778
90265,Malibu,Los Angeles County,13215.970085470086
75009,Celina,Collin County,2459.119047619048
76574,Taylor,Williamson County,1812.5
40206,Louisville,Jefferson County,1273.414141414141
33034,Florida City,Miami-Dade County,2568.8492063492067
46012,Anderson,Madison County,922.9166666666666
29053,Gaston,Lexington County,1804.75
66046,Lawrence,Douglas County,1224.4166666666667
73114,Oklahoma City,Oklahoma County,1240.5416666666667
90210,Beverly Hills,Los Angeles County,14011.328338328336
94706,Albany,Alameda County,2745.190476190476
22206,Arlington,Arlington County,2315.3882879698363
11021,Great Neck,Nassau County,3575.0
63131,Des Peres,Saint Louis County,2583.75
44320,Akron,Summit County,992.5
34994,Stuart,Martin County,2113.6666666666665
74601,Ponca City,Kay County,854.1666666666666
44647,Massillon,Stark County,991.25
97103,Astoria,Clatsop County,1757.7777777777776
92603,Irvine,Orange County,4010.804924242424
79935,El Paso,El Paso County,1292.1666666666667
60118,West Dundee,Kane County,2097.6944444444443
36207,Anniston,Calhoun County,804.1666666666667
97470,Roseburg,Douglas County,1445.8333333333337
85083,Phoenix,Maricopa County,2680.3063492063493
50313,Des Moines,Polk County,1088.3333333333337
07735,Keyport,Monmouth County,2400.0
97031,Hood River,Hood River County,2074.166666666667
37135,Nolensville,Williamson County,2981.6666666666665
55441,Plymouth,Hennepin County,1702.6613756613758
33898,Lake Wales,Polk County,1695.0
90502,West Carson,Los Angeles County,2934.955555555555
32141,Edgewater,Volusia County,2246.583333333333
55362,Monticello,Wright County,1546.9166666666667
46808,Fort Wayne,Allen County,967.1388888888888
07514,Paterson,Passaic County,2250.0
12189,Watervliet,Albany County,1525.8333333333333
37405,Red Bank,Hamilton County,1635.5694444444443
01945,Marblehead,Essex County,2999.1666666666665
02766,Norton,Bristol County,2752.5
11415,New York,Queens County,2347.3981481481483
96161,Truckee,Nevada County,4130.47619047619
06401,Ansonia,New Haven County,1725.0
34286,North Port,Sarasota County,2284.9365079365075
44112,East Cleveland,Cuyahoga County,1007.3333333333331
75137,Duncanville,Dallas County,1677.638888888889
48458,Mount Morris,Genesee County,1100.0
33413,West Palm Beach,Palm Beach County,2150.366666666667
33609,Tampa,Hillsborough County,2419.720965309201
22911,Charlottesville,Albemarle County,2252.777777777778
62220,Belleville,Saint Clair County,1015.5555555555557
78732,Austin,Travis County,2114.5333333333333
17025,Enola,Cumberland County,1610.0
77318,Willis,Montgomery County,2157.5
70125,New Orleans,Orleans Parish,1693.1083333333331
08536,Plainsboro,Middlesex County,2221.354294827979
18013,Bangor,Northampton County,1275.0
48377,Novi,Oakland County,1985.3333333333333
57110,Sioux Falls,Minnehaha County,1282.9126984126983
98020,Edmonds,Snohomish County,2211.805555555555
48341,Pontiac,Oakland County,1427.777777777778
90814,Long Beach,Los Angeles County,2312.3310023310023
30153,Rockmart,Polk County,1815.5
34285,Venice,Sarasota County,2596.6666666666665
85757,Tucson,Pima County,1931.388888888889
13901,Binghamton,Broome County,1827.5
76541,Killeen,Bell County,868.4415954415954
83864,Kootenai,Bonner County,1984.722222222222
55102,Saint Paul,Ramsey County,1474.1880647911337
27617,Raleigh,Wake County,1695.0722639933167
77069,Houston,Harris County,1287.1299145299145
11362,New York,Queens County,2561.666666666667
92264,Palm Springs,Riverside County,2230.821428571429
74129,Tulsa,Tulsa County,1343.611111111111
28312,Fayetteville,Cumberland County,1482.5
82501,Riverton,Fremont County,995.8333333333334
89144,Las Vegas,Clark County,2118.116666666667
06615,Stratford,Fairfield County,2188.333333333333
97215,Portland,Multnomah County,2219.8240740740744
66203,Shawnee,Johnson County,1540.0
78752,Austin,Travis County,1756.1453801169591
32217,Jacksonville,Duval County,1423.4833333333331
37212,Nashville,Davidson County,2050.992063492064
93103,Santa Barbara,Santa Barbara County,4246.333333333333
95959,Nevada City,Nevada County,2173.333333333333
28034,Dallas,Gaston County,1795.861111111111
22311,Alexandria,Alexandria City,1795.877398684917
34233,Sarasota,Sarasota County,2541.444444444445
29909,Bluffton,Beaufort County,2120.4166666666665
12561,New Paltz,Ulster County,1873.75
02170,Quincy,Norfolk County,2169.277777777778
74145,Tulsa,Tulsa County,1530.0
83858,Rathdrum,Kootenai County,1990.8333333333333
66210,Overland Park,Johnson County,1583.2820512820515
91506,Burbank,Los Angeles County,2306.724386724387
80904,Colorado Springs,El Paso County,1686.8625356125358
23692,Yorktown,York County,1983.3333333333333
96821,Honolulu,Honolulu County,3741.6666666666665
99016,Spokane Valley,Spokane County,1676.7460317460318
85748,Tucson,Pima County,1960.277777777778
56377,Sartell,Stearns County,1451.388888888889
45405,Dayton,Montgomery County,987.8611111111112
45208,Cincinnati,Hamilton County,1535.4351981351983
91901,Alpine,San Diego County,2341.277777777778
91501,Burbank,Los Angeles County,3041.8095238095243
33637,Temple Terrace,Hillsborough County,1838.8703703703704
71109,Shreveport,Caddo Parish,713.0555555555555
66605,Topeka,Shawnee County,928.75
29410,Hanahan,Berkeley County,1834.111111111111
32805,Orlando,Orange County,1599.1666666666667
01721,Ashland,Middlesex County,2761.305555555555
70124,New Orleans,Orleans Parish,1919.5151515151515
70002,Metairie,Jefferson Parish,1501.6666666666667
02035,Foxborough,Norfolk County,2880.75
31903,Columbus,Muscogee County,941.4444444444443
75235,Dallas,Dallas County,1605.96070060208
08108,Collingswood,Camden County,2175.0
99353,West Richland,Benton County,2077.777777777778
78735,,Travis County,1835.1241379310345
30461,Statesboro,Bulloch County,1400.0
21076,Hanover,Anne Arundel County,2228.1081349206347
32504,Pensacola,Escambia County,1440.648148148148
47710,Evansville,Vanderburgh County,785.9444444444445
34984,Port Saint Lucie,Saint Lucie County,2553.0
12534,Hudson,Columbia County,2149.6666666666665
06032,Farmington,Hartford County,2384.2361111111118
34114,Naples,Collier County,4507.259259259259
01748,Hopkinton,Middlesex County,2888.194444444445
27518,Cary,Wake County,1636.5185185185185
91203,Glendale,Los Angeles County,3139.018382352941
07928,Chatham,Morris County,3095.555555555555
85749,Tucson,Pima County,2231.0
84102,Salt Lake City,Salt Lake County,1485.4603174603174
10591,Tarrytown,Westchester County,3279.977777777778
63138,Spanish Lake,Saint Louis County,1287.7460317460318
33408,North Palm Beach,Palm Beach County,3451.375
95816,Sacramento,Sacramento County,1863.692307692308
61455,Macomb,McDonough County,702.5
91361,Westlake Village,Ventura County,4017.5
02152,Winthrop,Suffolk County,2551.6666666666665
18049,Emmaus,Lehigh County,2083.1666666666665
35040,Calera,Shelby County,1544.4920634920634
82609,Casper,Natrona County,1279.017857142857
37015,Ashland City,Cheatham County,1690.888888888889
50703,Waterloo,Black Hawk County,768.75
44123,Euclid,Cuyahoga County,1195.0
39507,Gulfport,Harrison County,1498.3333333333333
46016,Anderson,Madison County,843.0555555555555
21201,Baltimore,Baltimore City,1519.4095328282829
33187,Miami,Miami-Dade County,3207.5
39560,Long Beach,Harrison County,1092.7777777777776
97239,Portland,Multnomah County,1810.71
29575,Surfside Beach,Horry County,1855.0
17070,New Cumberland,Cumberland County,1153.75
68114,Omaha,Douglas County,1263.7301587301588
77401,Bellaire,Harris County,2479.1666666666665
95366,Ripon,San Joaquin County,3100.0
44709,Canton,Stark County,1148.1666666666667
94301,Palo Alto,Santa Clara County,4583.405982905983
22046,Falls Church,Falls Church City,2815.422843822844
80121,Centennial,Arapahoe County,2682.5
07079,South Orange,Essex County,2487.1111111111118
77657,Lumberton,Hardin County,1800.0
79414,Lubbock,Lubbock County,1208.2936507936508
10017,New York,New York County,4257.330618082328
94949,Novato,Marin County,4100.0
02190,Weymouth,Norfolk County,2632.1022727272725
04101,Portland,Cumberland County,2296.2341269841268
67208,Wichita,Sedgwick County,948.595238095238
91204,Glendale,Los Angeles County,2965.9893162393164
77085,Houston,Harris County,1346.4666666666667
07095,Woodbridge,Middlesex County,2275.444444444445
04062,Windham,Cumberland County,2200.0
33304,Fort Lauderdale,Broward County,2687.0488087708204
33534,Gibsonton,Hillsborough County,2379.7777777777774
33711,Saint Petersburg,Pinellas County,1939.8333333333333
36203,Oxford,Calhoun County,1027.5
10302,New York,Richmond County,2650.0
97209,Portland,Multnomah County,1769.583150884875
22305,Alexandria,Alexandria City,2048.1744489428697
53110,Cudahy,Milwaukee County,1111.111111111111
08830,Iselin,Middlesex County,2803.922222222222
63042,Hazelwood,Saint Louis County,1511.4166666666667
98407,Tacoma,Pierce County,2164.389906389906
44113,Cleveland,Cuyahoga County,1472.2132275132274
66204,Overland Park,Johnson County,1516.0521885521885
29582,North Myrtle Beach,Horry County,1797.375
20018,Washington,District of Columbia,2558.092032967033
36606,Mobile,Mobile County,1221.8857142857144
83703,Boise,Ada County,1648.7777777777776
02421,Lexington,Middlesex County,3684.2777777777774
01950,Newburyport,Essex County,2862.694444444445
77051,Houston,Harris County,1573.3531746031747
68128,La Vista,Sarpy County,1273.9629629629628
55346,Eden Prairie,Hennepin County,2195.444444444445
98506,Olympia,Thurston County,1960.6944444444448
95819,Sacramento,Sacramento County,2403.972222222222
73139,Oklahoma City,Oklahoma County,958.8766788766789
59802,Missoula,Missoula County,1300.892857142857
48240,Redford,Wayne County,1432.9333333333334
15220,Pittsburgh,Allegheny County,1142.155303030303
37411,Chattanooga,Hamilton County,1441.6765873015872
29492,Charleston,Berkeley County,2365.199633699634
92010,Carlsbad,San Diego County,3829.477777777778
60304,Oak Park,Cook County,1446.1333333333332
28574,Richlands,Onslow County,1260.6666666666667
77378,Willis,Montgomery County,1639.1666666666667
29630,Central,Pickens County,1427.6666666666667
36201,West End-Cobb Town,Calhoun County,900.0
55437,Bloomington,Hennepin County,1806.295238095238
98332,Gig Harbor,Pierce County,3195.0
76247,Justin,Denton County,2117.3121693121698
02452,Waltham,Middlesex County,2502.0
02171,Quincy,Norfolk County,2787.870707070708
19801,Wilmington,New Castle County,1746.6167735042734
15057,McDonald,Allegheny County,1200.0
78219,San Antonio,Bexar County,1379.2916666666667
15228,Pittsburgh,Allegheny County,1291.388888888889
79119,Amarillo,Randall County,2031.25
64064,Lees Summit,Jackson County,1564.8333333333333
35111,Mc Calla,Tuscaloosa County,1983.8333333333333
12118,Mechanicville,Saratoga County,1271.888888888889
45227,Cincinnati,Hamilton County,1339.2666666666669
94945,Novato,Marin County,4420.833333333333
08852,Monmouth Junction,Middlesex County,2566.6666666666665
79765,Odessa,Ector County,1796.3194444444443
45205,Cincinnati,Hamilton County,1126.3333333333333
45322,Englewood,Montgomery County,1500.0
46011,Anderson,Madison County,1199.4444444444443
31401,Savannah,Chatham County,2152.8608187134505
85755,Oro Valley,Pima County,2448.6111111111118
35243,Birmingham,Jefferson County,1490.8148148148148
93268,Taft,Kern County,1275.0
04073,Sanford,York County,1800.0
63135,Ferguson,Saint Louis County,1092.7777777777776
44705,Canton,Stark County,960.0
86403,Lake Havasu City,Mohave County,1532.9761904761906
80751,Sterling,Logan County,917.5
15147,Verona,Allegheny County,1289.6666666666667
32829,Orlando,Orange County,2240.8152958152955
12508,Beacon,Dutchess County,2602.055555555555
33559,Lutz,Hillsborough County,2217.2555555555555
35214,Forestdale,Jefferson County,1198.75
67206,Wichita,Sedgwick County,1009.9166666666666
19440,Hatfield,Montgomery County,1921.6666666666667
04102,Portland,Cumberland County,2297.103174603175
14607,Rochester,Monroe County,1300.8716577540108
06443,Madison,New Haven County,2366.6666666666665
99212,Spokane Valley,Spokane County,1680.4166666666667
27408,Greensboro,Guilford County,1385.5555555555557
86404,Lake Havasu City,Mohave County,1774.5833333333333
97216,Portland,Multnomah County,1880.0
02476,Arlington,Middlesex County,2582.777777777778
07733,Holmdel Township,Monmouth County,3733.3333333333335
67042,El Dorado,Butler County,834.7222222222222
97055,Sandy,Clackamas County,2045.0
80487,Steamboat Springs,Routt County,3979.1666666666665
35071,Gardendale,Jefferson County,1662.7777777777776
37090,Lebanon,Wilson County,1512.0833333333333
64111,Kansas City,Jackson County,1263.381666666667
46250,Indianapolis,Marion County,1324.8803418803418
32118,Daytona Beach,Volusia County,1727.9907407407406
27282,Jamestown,Guilford County,1958.1666666666667
29631,Clemson,Pickens County,1191.5
37208,Nashville,Davidson County,2165.253196930946
70053,Gretna,Jefferson Parish,1300.0
15120,Munhall,Allegheny County,1293.4166666666667
29204,Columbia,Richland County,1386.2269841269842
02871,Portsmouth,Newport County,2416.6666666666665
29306,Spartanburg,Spartanburg County,1262.095238095238
60465,Palos Hills,Cook County,1650.0
93111,Santa Barbara,Santa Barbara County,3691.6
32934,Melbourne,Brevard County,1970.111111111111
30107,Ball Ground,Cherokee County,2125.0
29302,Spartanburg,Spartanburg County,1407.5
85128,Coolidge,Pinal County,1677.1666666666667
33777,Seminole,Pinellas County,2332.75
18466,Tobyhanna,Monroe County,1945.8333333333333
40228,Louisville,Jefferson County,1771.9444444444443
91723,Covina,Los Angeles County,2220.555555555556
20724,Laurel,Anne Arundel County,2394.4708994708994
01550,Southbridge,Worcester County,2000.0
33136,Miami,Miami-Dade County,2722.794834307992
77707,Beaumont,Jefferson County,1495.8333333333333
82716,Gillette,Campbell County,1097.7777777777776
20012,Washington,District of Columbia,2334.064814814815
17401,York,York County,1016.4166666666666
19123,Philadelphia,Philadelphia County,2057.508930410941
30179,Temple,Carroll County,1763.4444444444443
70447,Madisonville,Saint Tammany Parish,2087.5
80905,Colorado Springs,El Paso County,1781.6592592592594
76015,Arlington,Tarrant County,1608.1944444444443
32226,Jacksonville,Duval County,2239.405555555556
44092,Wickliffe,Lake County,993.0
48033,Southfield,Oakland County,1319.3148148148148
36542,Gulf Shores,Baldwin County,1728.888888888889
97051,Saint Helens,Columbia County,1800.0
22151,Springfield,Fairfax County,2216.45
76501,Temple,Bell County,1419.4444444444443
89403,Dayton,Lyon County,1787.5
32408,Panama City Beach,Bay County,1920.6349206349205
77447,Hockley,Harris County,1706.0
08691,Trenton,Mercer County,2825.0
44314,Akron,Summit County,1074.888888888889
77058,Houston,Harris County,1428.278650254669
63104,Saint Louis,Saint Louis City,1307.7849650349651
68136,Omaha,Sarpy County,1843.7777777777776
13203,Syracuse,Onondaga County,1259.4444444444443
48324,West Bloomfield,Oakland County,1550.0
70128,New Orleans,Orleans Parish,1700.0
01913,Amesbury,Essex County,2583.1666666666665
02601,Barnstable,Barnstable County,2710.833333333333
79403,Lubbock,Lubbock County,1119.4444444444446
85253,Paradise Valley,Maricopa County,2162.6880952380952
19602,Reading,Berks County,1082.7777777777776
94595,Walnut Creek,Contra Costa County,2816.5
34223,Englewood,Sarasota County,1925.0
07940,Madison,Morris County,2995.444444444445
92270,Rancho Mirage,Riverside County,3990.444444444445
64127,Kansas City,Jackson County,1100.8333333333333
74127,Tulsa,Osage County,983.4444444444443
94618,Oakland,Alameda County,3270.3492063492067
90245,El Segundo,Los Angeles County,2995.6666666666665
92637,Laguna Woods,Orange County,3026.1111111111118
06515,New Haven,New Haven County,1708.3333333333333
37204,Nashville,Davidson County,2031.1561355311355
88130,Portales,Roosevelt County,908.4656084656084
45219,Cincinnati,Hamilton County,1682.299019607843
59803,Missoula,Missoula County,1881.6666666666667
37909,Knoxville,Knox County,2047.5
63108,Saint Louis,Saint Louis City,1492.6663461538462
77011,Houston,Harris County,1452.5333333333335
74114,Tulsa,Tulsa County,1400.4166666666667
08840,Metuchen,Middlesex County,3160.555555555555
33565,Plant City,Hillsborough County,2050.0
99515,Anchorage,Anchorage Borough,1731.6666666666667
48912,Lansing,Ingham County,1144.3333333333333
77568,La Marque,Galveston County,1796.0833333333333
78676,Wimberley,Hays County,1852.5
32413,Panama City Beach,Bay County,2040.5666666666664
43528,Holland,Lucas County,1288.0
43215,Columbus,Franklin County,1588.611111111111
63105,Clayton,Saint Louis County,1911.35563973064
76086,Weatherford,Parker County,1600.0
06062,Plainville,Hartford County,1397.5
50312,Des Moines,Polk County,984.1666666666666
80534,Johnstown,Weld County,2400.0
78382,Rockport,Aransas County,1525.0
30011,Auburn,Barrow County,2304.7333333333336
96130,Susanville,Lassen County,1147.5
66202,Mission,Johnson County,1669.1666666666667
95448,Healdsburg,Sonoma County,3602.777777777778
66503,Manhattan,Riley County,1524.7857142857144
13206,Syracuse,Onondaga County,1466.6666666666667
97201,Portland,Multnomah County,1688.5745701058202
31522,Saint Simons Island,Glynn County,2809.722222222222
77640,Port Arthur,Jefferson County,1300.0
53718,Madison,Dane County,1553.4583333333333
47904,Lafayette,Tippecanoe County,1095.7738095238094
58401,Jamestown,Stutsman County,882.7777777777778
48342,Pontiac,Oakland County,1200.0
87113,Albuquerque,Bernalillo County,2102.083333333333
02915,East Providence,Providence County,2117.722222222222
27409,Greensboro,Guilford County,1476.0833333333333
34613,Weeki Wachee,Hernando County,2199.5
02842,Middletown,Newport County,2935.31746031746
74401,Muskogee,Muskogee County,672.5
98136,Seattle,King County,2224.388888888889
40208,Louisville,Jefferson County,1004.2347282347282
33976,Lehigh Acres,Lee County,2233.055555555555
02351,Abington,Plymouth County,2566.6666666666665
80216,Denver,Denver County,2048.487645687646
34108,Naples,Collier County,9290.446127946128
55391,Woodland,Hennepin County,2633.8888888888887
34950,Fort Pierce,Saint Lucie County,1670.0
16701,Bradford,McKean County,812.5
39531,Biloxi,Harrison County,1497.5
02019,Bellingham,Norfolk County,2153.9444444444443
91381,Stevenson Ranch,Los Angeles County,3231.991666666667
77541,Freeport,Brazoria County,1500.0
72022,Bryant,Saline County,1123.25
35757,Madison,Madison County,1463.8522727272727
41075,Fort Thomas,Campbell County,1233.888888888889
44241,Streetsboro,Portage County,1548.3333333333333
32095,Saint Augustine,Saint Johns County,2688.1666666666665
38108,Memphis,Shelby County,914.1666666666666
55403,Minneapolis,Hennepin County,1204.6264253563393
29334,Duncan,Spartanburg County,1849.3333333333333
77059,Houston,Harris County,2129.666666666667
85215,Mesa,Maricopa County,2071.25
35205,Birmingham,Jefferson County,1231.718487394958
75402,Greenville,Hunt County,1722.2222222222224
64870,Webb City,Jasper County,917.5
33701,Saint Petersburg,Pinellas County,2179.424523980894
38804,Tupelo,Lee County,1000.0
80236,Denver,Denver County,2096.527777777778
41076,Cold Spring,Campbell County,1280.0
55438,Bloomington,Hennepin County,1598.653968253968
34237,Sarasota,Sarasota County,2257.222222222222
93013,Carpinteria,Santa Barbara County,4447.222222222222
33759,Clearwater,Pinellas County,2064.0
14613,Rochester,Monroe County,1131.25
20166,Sterling,Loudoun County,2535.452380952381
40212,Louisville,Jefferson County,1089.8690476190477
98663,Vancouver,Clark County,1707.838095238095
14222,Buffalo,Erie County,1394.6468253968253
23226,Richmond,Richmond City,1967.8824074074075
46404,Gary,Lake County,1252.5
37179,Thompsons Station,Williamson County,2309.8888888888887
33704,Saint Petersburg,Pinellas County,2149.7619047619046
81601,Glenwood Springs,Garfield County,2616.25
67002,Andover,Butler County,1779.5833333333333
12054,Delmar,Albany County,2049.8888888888887
85250,Scottsdale,Maricopa County,2698.623809523809
35763,Owens Cross Roads,Madison County,1963.1666666666667
15017,Bridgeville,Allegheny County,1390.2777777777776
64116,Kansas City,Clay County,1092.2063492063492
19512,Boyertown,Berks County,1250.0
14564,Victor,Ontario County,1972.5
30901,Augusta,Richmond County,1147.0666666666666
21210,Baltimore,Baltimore City,1719.8166666666666
07005,Boonton,Morris County,2700.0
10805,New Rochelle,Westchester County,2360.277777777778
32206,Jacksonville,Duval County,1275.4629629629628
48230,Grosse Pointe Park,Wayne County,1453.888888888889
75201,Dallas,Dallas County,2169.5734368533645
78220,San Antonio,Bexar County,1376.5416666666667
12524,Fishkill,Dutchess County,2962.5
33948,Port Charlotte,Charlotte County,2282.9166666666665
76207,Denton,Denton County,1741.030303030303
28539,Hubert,Onslow County,1420.6666666666667
50111,Grimes,Polk County,1709.1555555555558
45202,Cincinnati,Hamilton County,1581.8155753968256
98045,North Bend,King County,2487.6666666666665
11788,Hauppauge,Suffolk County,3139.333333333333
28374,Pinehurst,Moore County,2110.833333333333
12206,Albany,Albany County,1675.0666666666666
76118,Fort Worth,Tarrant County,2021.0
20816,Bethesda,Montgomery County,2787.1111111111118
41048,Hebron,Boone County,1903.75
24015,Roanoke,Roanoke City,1379.2666666666669
13031,Camillus,Onondaga County,1700.0
24014,Roanoke,Roanoke City,1262.7777777777776
28164,Stanley,Gaston County,1863.75
01060,Northampton,Hampshire County,2391.5
58203,Grand Forks,Grand Forks County,964.404761904762
29153,Sumter,Sumter County,2029.6666666666667
94702,Berkeley,Alameda County,2878.569444444444
46228,Indianapolis,Marion County,1514.0166666666669
35213,Mountain Brook,Jefferson County,2061.25
77098,Houston,Harris County,1747.3049572649572
32401,Panama City,Bay County,1582.9166666666667
40203,Louisville,Jefferson County,1003.5833333333334
35120,Odenville,Saint Clair County,1589.5833333333333
33498,Boca Raton,Palm Beach County,4500.0
33773,Largo,Pinellas County,2166.777777777778
74070,Skiatook,Osage County,1150.0
46013,Anderson,Madison County,962.5
64110,Kansas City,Jackson County,1312.2727272727273
93728,Fresno,Fresno County,1459.1666666666667
20866,Burtonsville,Montgomery County,2216.333333333333
30360,Dunwoody,Dekalb County,2656.6666666666665
67214,Wichita,Sedgwick County,810.0
02911,North Providence,Providence County,1617.5
75001,Addison,Dallas County,1666.7167701863357
15904,Johnstown,Cambria County,762.5
02451,Waltham,Middlesex County,2939.055555555556
33605,Tampa,Hillsborough County,1873.17297979798
94041,Mountain View,Santa Clara County,3637.604700854701
03063,Nashua,Hillsborough County,2420.833333333333
98360,Orting,Pierce County,2665.25
01850,Lowell,Middlesex County,2050.0
61603,Peoria,Peoria County,929.3333333333334
10580,Rye,Westchester County,5916.666666666667
98467,University Place,Pierce County,2176.333333333333
62629,Chatham,Sangamon County,1409.7222222222224
55306,Burnsville,Dakota County,1469.4333333333334
34105,Naples,Collier County,2735.433333333334
22302,Arlington,Arlington County,2215.607126823794
17745,Lock Haven,Clinton County,833.3333333333334
31407,Port Wentworth,Chatham County,1814.5913394597603
02090,Westwood,Norfolk County,3326.6666666666665
56304,Saint Cloud,Sherburne County,1056.1666666666667
71909,Hot Springs Village,Saline County,1650.0
95203,Stockton,San Joaquin County,1550.0
33066,Coconut Creek,Broward County,2081.571428571429
90232,Culver City,Los Angeles County,3833.988095238096
98233,Burlington,Skagit County,2027.75
80030,Westminster,Adams County,1442.0648148148148
33760,South Highpoint,Pinellas County,1561.9583333333333
07031,North Arlington,Bergen County,1700.0
28301,Fayetteville,Cumberland County,1300.8333333333333
33154,Bal Harbour,Miami-Dade County,4634.443609022557
08882,South River,Middlesex County,1790.0
99501,Anchorage,Anchorage Borough,1578.2478632478633
32563,Gulf Breeze,Santa Rosa County,2043.9166666666667
78642,Liberty Hill,Williamson County,2242.083333333333
75143,,Kaufman County,1371.6666666666667
08033,Haddonfield,Camden County,1947.5
95742,Rancho Cordova,Sacramento County,2709.027777777778
91436,Los Angeles,Los Angeles County,5789.944444444444
81321,Cortez,Montezuma County,1500.0
64080,Pleasant Hill,Cass County,1466.6666666666667
40514,Lexington,Fayette County,1708.75
68108,Omaha,Douglas County,1330.5
45152,Morrow,Warren County,2205.0
46113,Indianapolis,Marion County,1767.3166666666666
29585,Pawleys Island,Georgetown County,2275.0
19703,Claymont,New Castle County,1627.5
